customer_id,transaction_date,amount
C01488,2025-04-25,77.32
C01488,2025-04-27,45.41
C01488,2025-04-29,49.27
C01488,2025-05-04,94.22
C01488,2025-05-08,42.93
C01488,2025-05-12,4.63
C01488,2025-05-15,17.62
C01488,2025-05-15,41.74
C01488,2025-05-21,23.82
C01488,2025-05-29,25.15
C01488,2025-06-02,62.94
C01488,2025-06-03,25.87
C01488,2025-06-07,47.05
C01488,2025-06-08,10.55
C01488,2025-06-10,27.48
C01488,2025-06-13,38.94
C01488,2025-06-14,21.73
C01488,2025-06-14,29.15
C01488,2025-06-15,15.89
C01488,2025-06-20,43.29
C01488,2025-06-21,6.21
C01488,2025-06-23,26.15
C01488,2025-06-24,10.61
C01488,2025-06-30,100.0
C01488,2025-07-01,16.13
C01488,2025-07-02,40.68
C01488,2025-07-19,13.75
C01488,2025-07-23,21.48
C01488,2025-07-23,39.63
C01488,2025-08-02,5.3
C01488,2025-08-04,15.86
C01488,2025-08-07,10.71
C01488,2025-08-09,62.41
C01488,2025-08-10,32.79
C01488,2025-08-15,70.71
C01488,2025-08-18,45.27
C01488,2025-08-21,28.33
C01488,2025-08-24,27.59
C01488,2025-08-25,84.31
C01488,2025-08-28,93.55
C01488,2025-08-29,51.6
C01488,2025-08-29,37.69
C01488,2025-08-30,21.3
C01488,2025-09-05,35.45
C01488,2025-09-06,19.41
C01488,2025-09-06,36.31
C01488,2025-09-07,55.6
C01488,2025-09-08,45.77
C01488,2025-09-12,27.28
C01488,2025-09-12,20.86
C01488,2025-09-17,29.41
C01488,2025-09-17,5.9
C01488,2025-09-19,30.69
C01488,2025-09-19,3.23
C01488,2025-09-20,50.67
C01488,2025-09-23,36.71
C01488,2025-09-30,45.9
C01488,2025-10-03,29.82
C01488,2025-10-04,186.93
C01488,2025-10-06,93.16
C01488,2025-10-07,34.47
C01488,2025-10-10,28.32
C01488,2025-10-10,18.94
C01488,2025-10-12,6.52
C01488,2025-10-16,12.79
C01488,2025-10-25,17.64
C01488,2025-10-26,41.23
C01488,2025-10-31,59.21
C01488,2025-11-03,18.97
C01488,2025-11-07,27.22
C01488,2025-11-09,25.62
C01488,2025-11-09,45.41
C01488,2025-11-12,1.23
C01488,2025-11-12,43.65
C01488,2025-11-15,13.41
C01488,2025-11-16,27.65
C01488,2025-11-16,50.4
C01488,2025-11-18,8.03
C01488,2025-11-18,34.26
C01488,2025-11-24,18.16
C01488,2025-11-26,11.03
C01488,2025-11-27,4.86
C01488,2025-11-27,16.09
C01488,2025-11-29,45.18
C01488,2025-12-06,27.09
C01488,2025-12-08,25.05
C01488,2025-12-08,59.84
C01488,2025-12-08,37.55
C01488,2025-12-17,14.35
C01488,2025-12-21,54.47
C01488,2025-12-23,36.45
C01488,2025-12-25,13.74
C01489,2025-02-24,15.12
C01489,2025-03-22,31.16
C01489,2025-04-01,51.41
C01489,2025-06-20,62.52
C01489,2025-06-28,37.06
C01489,2025-07-09,21.73
C01489,2025-08-12,69.76
C01490,2025-08-14,209.67
C01490,2025-08-16,38.95
C01490,2025-08-17,29.2
C01490,2025-08-23,138.58
C01490,2025-08-28,162.48
C01490,2025-08-29,76.25
C01490,2025-08-31,60.38
C01490,2025-09-02,28.46
C01490,2025-09-06,83.28
C01490,2025-09-08,2.2
C01490,2025-09-16,68.67
C01490,2025-09-19,60.89
C01490,2025-09-20,11.34
C01490,2025-09-26,39.83
C01490,2025-10-07,42.06
C01490,2025-10-09,45.87
C01490,2025-10-17,24.13
C01490,2025-10-17,515.11
C01490,2025-10-18,11.05
C01490,2025-10-19,31.81
C01490,2025-10-19,96.56
C01490,2025-10-21,70.65
C01490,2025-10-23,74.53
C01490,2025-10-29,21.11
C01490,2025-10-30,19.31
C01490,2025-10-30,51.04
C01490,2025-11-02,18.89
C01490,2025-11-02,120.94
C01490,2025-11-07,192.47
C01490,2025-11-07,41.53
C01490,2025-11-07,53.83
C01490,2025-11-16,50.93
C01490,2025-11-17,52.23
C01490,2025-11-25,52.12
C01490,2025-11-26,12.15
C01490,2025-11-29,201.35
C01490,2025-12-03,92.57
C01490,2025-12-07,64.03
C01490,2025-12-17,76.21
C01490,2025-12-21,133.13
C01490,2025-12-21,67.57
C01490,2025-12-23,58.93
C01490,2025-12-27,180.33
C01490,2025-12-31,30.94
C01491,2025-06-06,15.06
C01491,2025-06-11,18.39
C01491,2025-08-08,14.79
C01491,2025-08-10,25.47
C01492,2025-01-15,23.03
C01492,2025-01-26,21.8
C01492,2025-01-28,13.01
C01492,2025-01-30,4.43
C01492,2025-02-06,23.36
C01492,2025-02-11,34.32
C01492,2025-02-17,38.89
C01492,2025-02-18,14.76
C01492,2025-02-19,26.56
C01492,2025-02-20,3.8
C01492,2025-02-20,1.66
C01492,2025-02-23,20.71
C01492,2025-02-27,64.79
C01492,2025-03-15,30.87
C01492,2025-03-18,6.76
C01492,2025-03-19,17.9
C01492,2025-03-29,16.5
C01492,2025-04-04,60.67
C01492,2025-04-06,17.01
C01492,2025-04-07,6.11
C01492,2025-04-07,35.78
C01492,2025-04-08,7.94
C01492,2025-04-08,20.85
C01492,2025-04-14,9.75
C01492,2025-04-16,0.51
C01492,2025-04-18,34.04
C01492,2025-04-23,29.38
C01492,2025-04-26,4.29
C01492,2025-04-29,11.81
C01492,2025-05-02,1.52
C01492,2025-05-05,19.01
C01492,2025-05-09,23.81
C01492,2025-05-10,17.77
C01492,2025-05-11,56.7
C01492,2025-05-14,1.02
C01492,2025-05-16,9.27
C01492,2025-05-22,5.33
C01492,2025-05-23,27.59
C01492,2025-05-25,46.21
C01492,2025-05-25,15.61
C01492,2025-05-28,10.31
C01492,2025-05-30,32.83
C01492,2025-05-30,7.85
C01492,2025-05-31,39.79
C01492,2025-06-03,10.1
C01492,2025-06-06,1.79
C01492,2025-07-02,9.53
C01492,2025-07-21,35.7
C01492,2025-07-25,38.29
C01492,2025-07-27,13.77
C01492,2025-07-29,38.31
C01492,2025-08-04,1.94
C01492,2025-08-13,16.54
C01492,2025-08-15,38.43
C01492,2025-08-18,23.36
C01492,2025-08-18,39.53
C01492,2025-08-19,3.71
C01492,2025-08-21,33.04
C01492,2025-08-22,8.88
C01492,2025-08-24,1.84
C01492,2025-08-28,12.45
C01492,2025-09-04,29.13
C01492,2025-09-05,19.16
C01492,2025-09-07,29.16
C01492,2025-09-09,13.76
C01492,2025-09-12,11.31
C01492,2025-09-13,13.21
C01492,2025-09-13,12.34
C01492,2025-09-14,8.7
C01492,2025-09-18,83.85
C01492,2025-09-23,4.45
C01492,2025-09-26,18.44
C01492,2025-10-03,63.63
C01492,2025-10-04,12.3
C01492,2025-10-05,35.47
C01492,2025-10-09,2.73
C01492,2025-10-11,28.51
C01492,2025-10-29,41.6
C01492,2025-10-31,50.68
C01492,2025-11-03,38.44
C01492,2025-11-11,10.0
C01492,2025-11-27,72.65
C01492,2025-12-05,21.47
C01492,2025-12-07,51.02
C01492,2025-12-11,15.75
C01492,2025-12-20,6.51
C01492,2025-12-20,20.61
C01493,2025-10-14,49.98
C01493,2025-10-20,70.78
C01493,2025-11-14,52.43
C01493,2025-11-27,56.55
C01493,2025-12-05,10.57
C01493,2025-12-11,188.41
C01493,2025-12-23,63.36
C01493,2025-12-31,57.61
C01494,2025-10-25,141.44
C01494,2025-10-29,10.6
C01494,2025-11-03,36.76
C01494,2025-11-03,54.65
C01494,2025-11-10,22.16
C01494,2025-11-11,6.19
C01494,2025-11-12,23.69
C01494,2025-11-12,69.75
C01494,2025-11-14,64.02
C01494,2025-11-15,143.69
C01494,2025-11-16,42.94
C01494,2025-11-19,99.28
C01494,2025-11-20,230.83
C01494,2025-11-23,91.44
C01494,2025-11-23,33.74
C01494,2025-12-02,211.46
C01494,2025-12-12,144.84
C01494,2025-12-15,135.68
C01494,2025-12-16,95.78
C01494,2025-12-17,103.64
C01494,2025-12-18,49.18
C01494,2025-12-19,36.36
C01494,2025-12-21,197.58
C01494,2025-12-28,48.96
C01495,2025-10-25,11.6
C01495,2025-10-25,7.98
C01495,2025-10-25,24.67
C01495,2025-10-31,16.24
C01495,2025-11-03,9.05
C01495,2025-11-06,12.0
C01495,2025-11-07,17.85
C01495,2025-11-09,9.43
C01495,2025-11-10,20.39
C01495,2025-11-13,7.67
C01495,2025-11-13,23.21
C01495,2025-11-17,12.63
C01495,2025-11-22,13.25
C01495,2025-11-22,76.68
C01496,2025-04-20,20.59
C01497,2025-02-18,62.63
C01497,2025-02-25,7.54
C01497,2025-04-03,17.24
C01497,2025-05-24,7.24
C01497,2025-06-03,62.66
C01497,2025-06-15,28.49
C01497,2025-06-28,23.13
C01497,2025-08-01,7.06
C01498,2025-03-18,33.95
C01498,2025-04-16,75.23
C01498,2025-04-16,47.2
C01498,2025-04-21,9.64
C01498,2025-05-11,39.07
C01498,2025-05-14,80.07
C01498,2025-05-16,114.33
C01498,2025-05-24,20.8
C01498,2025-05-29,180.38
C01498,2025-06-09,52.94
C01498,2025-06-22,34.89
C01498,2025-06-24,51.19
C01498,2025-06-29,137.69
C01498,2025-07-04,84.75
C01498,2025-07-07,307.46
C01499,2025-05-08,74.02
C01499,2025-05-17,9.46
C01499,2025-05-22,7.88
C01499,2025-05-28,36.23
C01499,2025-06-15,67.53
C01499,2025-07-11,21.27
C01500,2025-07-13,14.24
C01500,2025-07-23,45.39
C01500,2025-07-25,6.37
C01500,2025-07-30,12.07
C01500,2025-08-01,73.24
C01500,2025-08-22,3.5
C01500,2025-08-24,67.37
C01500,2025-09-07,31.27
C01500,2025-09-17,15.83
C01500,2025-09-24,40.83
C01500,2025-09-24,33.41
C01500,2025-09-25,32.23
C01500,2025-09-25,23.43
C01500,2025-10-02,135.47
C01500,2025-10-17,17.26
C01500,2025-10-17,28.16
C01500,2025-10-22,29.22
C01500,2025-10-29,48.8
C01500,2025-11-04,16.07
C01500,2025-11-15,16.59
C01500,2025-11-16,96.86
C01500,2025-11-18,132.35
C01500,2025-11-21,19.1
C01500,2025-11-26,1.94
C01500,2025-12-06,96.4
C01500,2025-12-08,17.4
C01500,2025-12-14,73.21
C01500,2025-12-22,28.5
C01501,2025-06-21,33.95
C01501,2025-06-29,20.87
C01501,2025-07-09,21.2
C01501,2025-07-11,10.64
C01501,2025-07-19,13.55
C01501,2025-07-19,28.33
C01501,2025-07-22,21.9
C01501,2025-08-02,16.4
C01501,2025-08-05,12.37
C01501,2025-08-06,18.47
C01501,2025-08-10,10.76
C01501,2025-08-13,8.04
C01501,2025-08-15,30.92
C01501,2025-08-20,3.23
C01501,2025-08-29,21.2
C01501,2025-08-31,3.43
C01501,2025-09-03,63.3
C01502,2025-09-04,90.22
C01502,2025-09-15,57.34
C01502,2025-09-17,43.66
C01502,2025-09-23,173.87
C01502,2025-09-23,80.45
C01502,2025-09-25,69.3
C01502,2025-10-09,89.76
C01502,2025-10-14,65.32
C01502,2025-10-17,99.27
C01502,2025-10-20,35.96
C01502,2025-10-29,33.25
C01502,2025-10-31,47.79
C01502,2025-11-03,24.85
C01502,2025-11-09,142.4
C01502,2025-11-10,90.06
C01502,2025-11-12,35.76
C01502,2025-11-20,27.95
C01502,2025-11-29,197.48
C01502,2025-11-30,85.69
C01502,2025-12-01,97.82
C01502,2025-12-13,144.71
C01502,2025-12-19,21.01
C01502,2025-12-23,35.68
C01502,2025-12-28,42.8
C01503,2025-10-13,22.66
C01503,2025-10-21,54.47
C01503,2025-10-22,49.57
C01503,2025-10-23,53.71
C01503,2025-10-29,44.02
C01503,2025-11-02,27.99
C01503,2025-11-08,23.61
C01503,2025-11-15,215.57
C01503,2025-11-15,29.48
C01503,2025-11-22,35.96
C01503,2025-11-23,62.24
C01503,2025-11-27,34.88
C01503,2025-12-03,26.42
C01503,2025-12-08,26.83
C01503,2025-12-14,38.85
C01503,2025-12-21,106.21
C01503,2025-12-27,114.79
C01504,2025-10-08,60.46
C01504,2025-10-10,24.89
C01504,2025-10-12,12.03
C01504,2025-10-13,23.7
C01504,2025-10-15,9.9
C01504,2025-10-17,11.03
C01504,2025-10-17,6.74
C01504,2025-10-22,6.98
C01504,2025-10-22,31.0
C01504,2025-10-23,11.48
C01504,2025-10-23,9.21
C01504,2025-10-24,25.04
C01504,2025-10-25,4.7
C01504,2025-10-25,27.4
C01504,2025-10-31,13.13
C01504,2025-11-03,30.09
C01504,2025-11-04,21.18
C01504,2025-11-06,10.74
C01504,2025-11-10,28.75
C01504,2025-11-10,12.89
C01504,2025-11-12,5.81
C01504,2025-11-13,75.1
C01504,2025-11-13,31.16
C01504,2025-11-14,6.74
C01504,2025-11-16,34.48
C01504,2025-11-18,56.69
C01504,2025-11-18,26.72
C01504,2025-11-21,51.56
C01504,2025-11-25,25.65
C01504,2025-11-25,8.95
C01504,2025-11-29,30.23
C01504,2025-11-29,2.26
C01504,2025-11-30,5.57
C01504,2025-11-30,22.41
C01504,2025-11-30,35.24
C01504,2025-12-02,10.31
C01504,2025-12-02,22.58
C01504,2025-12-05,21.34
C01504,2025-12-05,25.04
C01504,2025-12-09,29.31
C01504,2025-12-11,11.6
C01504,2025-12-13,24.98
C01504,2025-12-13,10.91
C01504,2025-12-17,10.62
C01504,2025-12-18,2.23
C01504,2025-12-20,26.79
C01504,2025-12-20,24.74
C01504,2025-12-21,16.3
C01504,2025-12-23,54.85
C01504,2025-12-24,12.6
C01504,2025-12-24,51.28
C01504,2025-12-31,19.9
C01505,2025-02-28,17.02
C01505,2025-03-01,100.07
C01505,2025-03-09,44.9
C01505,2025-03-12,52.22
C01505,2025-03-16,66.52
C01505,2025-03-24,58.28
C01505,2025-04-06,69.0
C01505,2025-04-23,8.27
C01505,2025-04-24,37.69
C01505,2025-05-06,37.98
C01505,2025-05-07,18.29
C01505,2025-05-17,143.87
C01505,2025-05-29,88.11
C01505,2025-05-31,64.49
C01505,2025-06-11,43.88
C01505,2025-06-16,104.1
C01505,2025-07-01,77.73
C01505,2025-07-02,65.21
C01505,2025-07-06,31.09
C01505,2025-07-10,70.43
C01505,2025-07-22,11.94
C01505,2025-07-30,76.18
C01505,2025-08-06,36.33
C01505,2025-08-28,13.74
C01505,2025-09-02,73.26
C01505,2025-09-02,104.32
C01505,2025-09-12,67.16
C01505,2025-09-18,56.88
C01505,2025-09-29,39.73
C01505,2025-10-06,55.36
C01505,2025-10-13,8.8
C01506,2025-06-19,51.46
C01506,2025-07-12,35.45
C01506,2025-07-20,106.9
C01506,2025-07-28,92.87
C01506,2025-08-28,20.53
C01506,2025-09-15,23.33
C01506,2025-09-27,4.74
C01506,2025-10-13,44.79
C01506,2025-10-24,41.34
C01506,2025-10-25,8.37
C01507,2025-03-29,62.78
C01507,2025-04-06,18.56
C01507,2025-04-14,31.06
C01507,2025-05-03,64.14
C01507,2025-05-15,23.95
C01507,2025-05-24,65.69
C01507,2025-05-27,4.78
C01508,2025-10-20,108.46
C01508,2025-10-25,88.92
C01508,2025-10-28,65.16
C01508,2025-11-03,64.38
C01508,2025-11-07,12.01
C01508,2025-11-19,20.78
C01508,2025-11-22,102.78
C01508,2025-11-22,68.17
C01508,2025-11-24,23.86
C01508,2025-11-25,54.54
C01508,2025-12-01,70.02
C01508,2025-12-04,23.48
C01508,2025-12-06,201.91
C01508,2025-12-12,81.01
C01508,2025-12-14,11.02
C01508,2025-12-22,69.04
C01509,2025-06-21,10.28
C01509,2025-06-24,41.84
C01509,2025-07-08,6.08
C01509,2025-07-17,69.4
C01509,2025-08-04,29.89
C01509,2025-08-09,5.51
C01509,2025-08-13,19.94
C01509,2025-09-25,25.49
C01509,2025-10-15,45.07
C01509,2025-10-28,37.59
C01509,2025-12-05,40.26
C01509,2025-12-17,21.26
C01509,2025-12-22,18.97
C01510,2025-06-17,64.84
C01510,2025-07-01,8.49
C01510,2025-07-31,96.19
C01510,2025-08-04,76.9
C01510,2025-08-05,74.5
C01510,2025-08-07,57.9
C01510,2025-08-13,113.85
C01510,2025-08-28,40.12
C01510,2025-09-03,45.66
C01510,2025-09-08,111.2
C01511,2025-06-25,153.35
C01511,2025-07-03,13.46
C01511,2025-07-05,81.91
C01512,2025-07-29,52.73
C01513,2025-07-01,12.71
C01513,2025-07-10,5.89
C01513,2025-07-23,5.13
C01513,2025-07-27,6.42
C01513,2025-08-17,0.59
C01513,2025-09-14,4.78
C01513,2025-09-16,15.11
C01513,2025-09-19,8.2
C01514,2025-11-29,50.17
C01514,2025-12-01,47.55
C01514,2025-12-03,31.75
C01514,2025-12-04,46.55
C01514,2025-12-05,113.3
C01514,2025-12-06,31.2
C01514,2025-12-07,39.79
C01514,2025-12-08,67.01
C01514,2025-12-08,17.46
C01514,2025-12-09,57.0
C01514,2025-12-14,6.15
C01514,2025-12-15,84.83
C01514,2025-12-15,59.46
C01514,2025-12-17,90.83
C01514,2025-12-18,95.29
C01514,2025-12-18,35.05
C01514,2025-12-19,133.59
C01514,2025-12-19,52.05
C01514,2025-12-21,94.86
C01514,2025-12-21,23.35
C01514,2025-12-23,11.38
C01514,2025-12-24,77.22
C01514,2025-12-24,165.67
C01514,2025-12-27,53.04
C01514,2025-12-30,126.56
C01514,2025-12-30,118.91
C01515,2025-07-29,9.29
C01515,2025-08-01,57.23
C01515,2025-08-09,11.52
C01515,2025-08-12,26.32
C01515,2025-08-13,32.25
C01515,2025-08-14,63.61
C01515,2025-08-21,80.94
C01515,2025-08-24,71.6
C01515,2025-08-30,64.51
C01515,2025-09-14,1.81
C01515,2025-09-15,46.16
C01515,2025-09-15,65.54
C01515,2025-09-19,43.92
C01515,2025-09-27,80.71
C01515,2025-10-03,64.36
C01515,2025-10-04,57.7
C01515,2025-10-04,31.02
C01515,2025-10-07,49.29
C01515,2025-10-13,30.2
C01515,2025-10-17,61.73
C01515,2025-10-24,38.52
C01515,2025-10-27,42.02
C01515,2025-11-24,33.01
C01515,2025-11-24,40.08
C01515,2025-11-28,10.67
C01515,2025-12-04,38.26
C01515,2025-12-05,126.26
C01515,2025-12-06,10.35
C01515,2025-12-16,110.41
C01515,2025-12-18,40.98
C01515,2025-12-18,233.06
C01515,2025-12-20,25.74
C01515,2025-12-28,66.43
C01515,2025-12-29,56.87
C01516,2025-05-09,30.75
C01516,2025-05-11,99.1
C01516,2025-05-23,94.44
C01516,2025-05-23,112.74
C01516,2025-06-11,18.15
C01516,2025-06-12,93.05
C01516,2025-06-16,69.4
C01516,2025-06-16,106.73
C01517,2025-10-21,9.67
C01517,2025-11-02,91.36
C01517,2025-11-03,33.09
C01517,2025-12-08,76.17
C01517,2025-12-16,50.12
C01517,2025-12-17,86.56
C01517,2025-12-21,3.93
C01517,2025-12-30,98.86
C01518,2025-02-17,98.07
C01518,2025-02-19,127.08
C01518,2025-03-08,90.99
C01518,2025-03-14,76.05
C01518,2025-04-01,49.44
C01518,2025-04-03,140.0
C01518,2025-04-18,339.48
C01518,2025-04-20,31.86
C01518,2025-04-27,27.6
C01518,2025-05-01,77.24
C01518,2025-05-14,9.88
C01518,2025-05-27,105.83
C01518,2025-06-06,46.04
C01518,2025-06-15,69.03
C01518,2025-07-11,26.49
C01518,2025-07-12,96.84
C01518,2025-07-18,121.9
C01518,2025-07-23,178.37
C01518,2025-07-30,131.76
C01518,2025-08-01,34.9
C01518,2025-08-10,51.39
C01518,2025-08-18,68.81
C01518,2025-08-18,163.76
C01518,2025-08-19,52.56
C01518,2025-09-09,144.13
C01518,2025-09-16,139.85
C01519,2025-04-01,16.28
C01519,2025-04-01,33.99
C01519,2025-04-14,43.49
C01519,2025-04-16,64.34
C01519,2025-04-26,55.68
C01519,2025-05-02,8.65
C01519,2025-05-04,72.2
C01519,2025-05-10,148.09
C01519,2025-05-12,88.43
C01519,2025-05-23,55.24
C01519,2025-05-31,127.32
C01519,2025-06-08,50.71
C01519,2025-06-17,71.33
C01519,2025-06-21,16.26
C01519,2025-07-09,92.17
C01519,2025-07-11,75.64
C01519,2025-07-18,45.63
C01519,2025-07-25,47.19
C01519,2025-07-27,33.87
C01519,2025-08-11,104.24
C01519,2025-08-19,28.58
C01519,2025-08-31,83.09
C01519,2025-09-03,38.89
C01519,2025-09-14,60.1
C01519,2025-09-15,95.06
C01519,2025-09-17,84.4
C01519,2025-10-07,82.54
C01519,2025-10-10,33.42
C01519,2025-10-13,43.46
C01519,2025-10-19,53.53
C01519,2025-10-24,113.39
C01519,2025-10-25,100.36
C01519,2025-11-26,43.3
C01519,2025-12-01,25.74
C01520,2025-11-04,6.19
C01520,2025-11-13,7.98
C01520,2025-11-14,6.69
C01520,2025-11-15,51.86
C01520,2025-11-17,35.29
C01520,2025-11-20,35.91
C01520,2025-11-22,13.27
C01520,2025-11-24,6.78
C01520,2025-11-28,22.41
C01520,2025-11-29,18.42
C01520,2025-11-30,8.35
C01520,2025-12-13,13.91
C01520,2025-12-16,22.2
C01520,2025-12-19,31.41
C01520,2025-12-19,7.74
C01520,2025-12-26,14.37
C01520,2025-12-30,36.12
C01521,2025-11-13,6.33
C01521,2025-11-13,5.91
C01521,2025-11-14,5.37
C01521,2025-11-18,34.63
C01521,2025-11-18,15.74
C01521,2025-11-18,0.51
C01521,2025-11-20,15.33
C01521,2025-11-27,14.2
C01521,2025-11-28,9.74
C01521,2025-12-03,4.69
C01521,2025-12-04,1.08
C01521,2025-12-04,2.96
C01521,2025-12-07,1.65
C01521,2025-12-08,20.1
C01521,2025-12-09,6.65
C01521,2025-12-19,9.51
C01521,2025-12-22,5.63
C01521,2025-12-22,4.04
C01521,2025-12-23,4.73
C01521,2025-12-27,2.35
C01521,2025-12-28,5.06
C01521,2025-12-29,14.23
C01522,2025-07-10,58.62
C01522,2025-07-29,39.15
C01522,2025-08-20,38.58
C01522,2025-08-27,48.69
C01522,2025-08-27,75.43
C01522,2025-08-27,59.21
C01522,2025-09-08,31.7
C01522,2025-09-09,25.41
C01522,2025-09-13,76.37
C01522,2025-09-20,17.69
C01523,2025-07-03,107.51
C01523,2025-07-06,155.85
C01523,2025-07-16,152.96
C01523,2025-07-20,74.86
C01523,2025-07-24,121.39
C01523,2025-07-26,52.41
C01523,2025-07-28,106.0
C01523,2025-08-07,59.74
C01523,2025-08-22,165.65
C01523,2025-08-23,72.24
C01523,2025-09-18,70.08
C01523,2025-09-24,51.18
C01523,2025-09-27,61.03
C01523,2025-10-09,136.8
C01523,2025-10-12,29.51
C01523,2025-10-18,67.88
C01523,2025-10-20,70.98
C01523,2025-10-21,47.86
C01523,2025-10-25,75.05
C01523,2025-10-31,224.38
C01523,2025-11-09,80.28
C01523,2025-11-16,36.59
C01523,2025-11-24,23.17
C01523,2025-12-07,126.29
C01523,2025-12-07,108.79
C01523,2025-12-24,56.25
C01524,2025-11-04,106.14
C01524,2025-12-04,102.22
C01525,2025-09-21,125.18
C01525,2025-09-22,15.63
C01525,2025-10-11,224.46
C01525,2025-10-13,67.38
C01525,2025-11-01,13.91
C01525,2025-11-29,26.77
C01525,2025-12-04,76.76
C01525,2025-12-09,181.56
C01525,2025-12-13,42.54
C01525,2025-12-22,204.73
C01526,2025-05-17,20.48
C01526,2025-05-18,72.41
C01526,2025-07-01,37.88
C01526,2025-07-13,28.62
C01526,2025-08-12,19.51
C01526,2025-08-21,69.68
C01526,2025-09-14,16.08
C01526,2025-09-25,18.53
C01527,2025-05-13,34.57
C01527,2025-06-04,79.56
C01527,2025-06-21,26.89
C01527,2025-07-26,57.63
C01527,2025-09-02,86.16
C01527,2025-09-14,43.08
C01528,2025-09-22,6.34
C01528,2025-09-28,1.95
C01528,2025-09-28,11.01
C01528,2025-09-30,21.74
C01529,2025-12-10,28.8
C01529,2025-12-11,4.37
C01529,2025-12-11,67.91
C01529,2025-12-13,238.41
C01529,2025-12-16,62.93
C01529,2025-12-17,57.81
C01529,2025-12-21,67.76
C01529,2025-12-27,26.41
C01529,2025-12-31,32.3
C01530,2025-02-18,25.28
C01530,2025-03-05,11.46
C01530,2025-03-07,7.21
C01530,2025-03-13,11.56
C01530,2025-03-15,23.33
C01530,2025-03-18,19.55
C01530,2025-04-02,34.56
C01530,2025-04-10,18.18
C01530,2025-04-25,60.02
C01530,2025-05-03,28.39
C01530,2025-05-08,6.85
C01530,2025-05-19,59.72
C01531,2025-05-05,35.58
C01531,2025-05-06,66.65
C01531,2025-05-20,7.85
C01531,2025-05-25,32.5
C01531,2025-06-07,31.05
C01531,2025-06-07,46.0
C01531,2025-06-07,56.07
C01531,2025-06-14,99.69
C01531,2025-06-14,28.58
C01532,2025-11-22,39.56
C01532,2025-11-24,5.7
C01532,2025-12-06,10.63
C01532,2025-12-09,60.89
C01532,2025-12-10,10.75
C01532,2025-12-12,30.63
C01532,2025-12-18,29.32
C01532,2025-12-23,73.17
C01532,2025-12-30,109.09
C01533,2025-10-20,24.32
C01533,2025-10-21,35.5
C01533,2025-10-22,69.64
C01533,2025-10-22,73.09
C01533,2025-10-26,51.46
C01533,2025-10-27,49.27
C01533,2025-10-27,48.21
C01533,2025-10-30,13.9
C01533,2025-10-30,73.7
C01533,2025-10-31,20.28
C01533,2025-11-04,33.95
C01533,2025-11-06,37.08
C01533,2025-11-08,156.97
C01533,2025-11-10,83.21
C01533,2025-11-14,218.53
C01533,2025-11-14,42.42
C01533,2025-11-17,66.16
C01533,2025-11-27,87.31
C01533,2025-11-28,104.38
C01533,2025-11-29,91.37
C01533,2025-12-01,81.23
C01533,2025-12-10,79.81
C01533,2025-12-12,199.77
C01533,2025-12-13,37.89
C01533,2025-12-13,23.52
C01533,2025-12-15,14.9
C01533,2025-12-16,12.78
C01533,2025-12-19,15.37
C01533,2025-12-19,30.78
C01533,2025-12-21,71.24
C01533,2025-12-21,29.99
C01533,2025-12-22,110.35
C01533,2025-12-23,102.97
C01533,2025-12-28,100.58
C01533,2025-12-29,79.8
C01533,2025-12-30,139.95
C01533,2025-12-30,20.46
C01533,2025-12-31,18.99
C01534,2025-07-16,161.46
C01534,2025-10-13,156.07
C01535,2025-08-13,7.81
C01535,2025-08-14,59.55
C01535,2025-08-18,26.92
C01535,2025-08-30,34.4
C01535,2025-09-08,49.67
C01535,2025-09-12,54.83
C01535,2025-09-18,21.93
C01535,2025-09-18,32.49
C01535,2025-09-25,23.91
C01535,2025-09-25,15.19
C01535,2025-10-09,48.45
C01535,2025-10-09,56.2
C01535,2025-10-12,15.34
C01535,2025-10-19,37.8
C01535,2025-11-08,56.21
C01535,2025-11-08,65.11
C01535,2025-11-08,33.86
C01535,2025-11-11,46.95
C01535,2025-11-15,17.12
C01535,2025-11-30,39.13
C01535,2025-11-30,8.53
C01535,2025-12-10,48.19
C01535,2025-12-23,39.51
C01536,2025-04-17,17.77
C01536,2025-04-19,56.15
C01536,2025-04-19,4.73
C01537,2025-11-17,51.04
C01538,2025-05-26,9.42
C01538,2025-05-29,104.67
C01539,2025-06-25,106.76
C01539,2025-08-15,10.64
C01539,2025-08-19,43.16
C01539,2025-09-03,27.18
C01539,2025-09-08,33.85
C01539,2025-09-27,33.12
C01539,2025-10-02,18.08
C01539,2025-10-12,76.22
C01539,2025-10-13,62.71
C01539,2025-11-13,45.49
C01540,2025-06-24,134.71
C01540,2025-08-01,98.32
C01540,2025-08-13,39.33
C01540,2025-08-28,8.12
C01540,2025-09-06,84.72
C01540,2025-09-07,70.67
C01540,2025-09-08,116.64
C01540,2025-09-16,126.04
C01540,2025-09-17,141.08
C01540,2025-09-18,25.14
C01540,2025-09-21,116.12
C01540,2025-09-25,63.47
C01540,2025-10-05,5.45
C01540,2025-10-07,18.88
C01540,2025-10-13,121.18
C01540,2025-10-18,30.33
C01540,2025-10-20,90.48
C01540,2025-10-26,152.94
C01540,2025-10-28,99.17
C01540,2025-11-09,48.05
C01540,2025-11-13,9.86
C01540,2025-11-13,188.01
C01540,2025-11-17,70.53
C01540,2025-11-21,186.93
C01540,2025-11-24,145.1
C01540,2025-12-09,142.62
